story_id,Coherence_std,Empathy_std,Surprise_std,Engagement_std,Complexity_std,Relevance_std
235,0.277519369622703,0.1494706329284874,0.23807722712731413,0.25240654576135346,0.30062604519830854,0.2701143396164948
237,0.33198980758952656,0.20721681394385436,0.30058313963033434,0.31207851930024527,0.3983581547958561,0.3264471016160059
240,0.2139855440456443,0.13539711866673254,0.19186549203733558,0.1977144985167964,0.24878931808177376,0.21723995206419539
242,0.3121661169392222,0.2504418752197378,0.28177610266148373,0.31779920578016085,0.34020379006063683,0.24966701866414912
246,0.37046157714961675,0.2322346858339906,0.3231317336033696,0.3572177420977537,0.43066763362240357,0.3524994499826886
247,0.1699484015502257,0.0982424913510712,0.1554146470027178,0.16805519134074623,0.1855362128932199,0.15550483944920115
249,0.2480243594861559,0.11249595889210516,0.2232002301679931,0.2263751921707977,0.2968480784111024,0.26958544678147434
251,0.334525953788352,0.1705103471468073,0.3015602069233497,0.31155151479129506,0.38419577025410406,0.340254023260063
254,0.21107603492247665,0.11260180332064944,0.19364704861119522,0.21170632198786446,0.2534053688513975,0.21625475795813823
255,0.26067074305554927,0.2050341158704977,0.23044334171425548,0.26656444948167707,0.3089083305228509,0.21740962296805424
256,0.39350881324333276,0.25443963083191096,0.34464065524563514,0.36825719998786915,0.4340969789245052,0.3635736241870231
257,0.2719271329351724,0.1912173472709273,0.24383628208257704,0.2585914733065672,0.31432860215444347,0.26504984462783504
258,0.3101806947381598,0.18351560749036763,0.2677618125549503,0.304394087431485,0.3260439830203672,0.27755257065892464
261,0.14375928315596567,0.07607195068841965,0.13753479136506916,0.1556636840505283,0.17434477310981938,0.15199291162461942
262,0.2831021934156348,0.19140733027968668,0.23516044861888785,0.26375776792042743,0.293777236131662,0.2398351588425675
263,0.3183354705588445,0.20763675523468672,0.28763347954467927,0.30922898340697363,0.3491451120161968,0.28787892089791417
264,0.22222692551891565,0.20663945227685984,0.20015625401255177,0.2195134730681368,0.25713579937736764,0.1856083651933041
265,0.20042216181081735,0.12272453059116552,0.1682389144954913,0.19934803003934876,0.21999796717021736,0.18669300941481523
266,0.2879173721711054,0.16089427746567947,0.24897109834899142,0.2841385185399837,0.33508823847807917,0.3179231742369577
267,0.18112269578078624,0.09126140722302269,0.15081177389612863,0.16437863504110478,0.1931293307422085,0.20595460187271022
270,0.3952598865778832,0.26635729138216874,0.33017909265713014,0.35437054107152965,0.39085264334701353,0.34405487362538245
271,0.282397058242138,0.2395465963438843,0.24798852081606962,0.28485322762231485,0.2884286635959559,0.20883675737399984
272,0.19972630566119676,0.10965206152064384,0.1810177000685244,0.18694558260695068,0.23017747238979236,0.20111399576684505
275,0.3149287496111139,0.1964937477231932,0.25463778280491234,0.31278870749547305,0.30944265771279394,0.28543482564609407
277,0.24984451639752445,0.15378935221269924,0.21305220028344965,0.22483067762315564,0.2566906357776834,0.22995794965024993
279,0.2285095897559625,0.18925535263549542,0.2158945421014424,0.23429728931511742,0.2874550963349577,0.20645141249977708
280,0.1800572025989042,0.07260107949840441,0.18328900427583172,0.1783719786459397,0.25781344823689334,0.21611481678689126
282,0.15749351345138687,0.09859132696477498,0.145804677421959,0.1579729187575436,0.19589334828012975,0.1552264590353977
283,0.3297394696721652,0.19856251902570166,0.2816669368113241,0.31537094971306173,0.35631674078606135,0.32847973239693157
284,0.2693725282661283,0.21627405497239488,0.25068367784605816,0.26644687978144155,0.33299416420335864,0.2545808599451944
286,0.3712925999877211,0.24532282219084062,0.3165806193542932,0.3400859382951937,0.39615121382649077,0.34217747619144917
287,0.24216338906277282,0.16308452152249125,0.21654296020787764,0.22492297933152228,0.2894612512688597,0.22998413228003384
288,0.29483407623899915,0.15699892935750395,0.2737667121806792,0.2774420491677224,0.36533299387547047,0.311021371880185
289,0.1837292565072767,0.10576490239113517,0.17008505841031665,0.18984845403779255,0.22440267637405284,0.19385939154795995
